Restaurant ID,Restaurant Name,Review Count,Overall Rating,Price Range,Categories,Coordinates,Address,Phone,Image
charleys-cheesesteaks-knoxville-2,Charleys Cheesesteaks,1,,,"Cheesesteaks,Chicken Wings",35.9244853 -84.03839719999999,"7600 Kingston Pike Ste 1336 Knoxville, TN 37919 ",(833) 230-2930,https://s3-media3.fl.yelpcdn.com/bphoto/2F4qpnwVjo0RHVo7JcXnUA/o.jpg
applebees-grill-bar-knoxville-5,Applebee's Grill + Bar,51,,$$,"American (Traditional),Sports Bars,Burgers",36.012117 -83.970578,"5316 Central Ave (Merchants Lane) Knoxville, TN 37912 ",(865) 689-3300,https://s3-media4.fl.yelpcdn.com/bphoto/lvp0s_lX2gRPvJyqHwYUlw/o.jpg
monterrey-mexican-restaurant-knoxville,Monterrey Mexican Restaurant,86,,$,Mexican,36.0124969482422 -83.9699935913086,"105 Cedar Ln Knoxville, TN 37912 ",(865) 688-5668,https://s3-media1.fl.yelpcdn.com/bphoto/Kn3kQOSfWMW6YzWbdG28uA/o.jpg
stolen-streetlights-knoxville,Stolen Streetlights,1,,,"Butcher,Food Stands,Food Trucks",35.979759 -83.90386099999999,"2004 East Magnolia Ave Knoxville, TN 37917 ",(865) 221-7284,https://s3-media4.fl.yelpcdn.com/bphoto/ofxQomk5fodMqBtjDMGcPw/o.jpg
round-up-restaurant-and-ice-cream-knoxville,Round Up Restaurant & Ice Cream,30,,$,American (Traditional),35.94481 -83.8909,"3643 Sevierville Pike Knoxville, TN 37920 ",(865) 577-8981,https://s3-media1.fl.yelpcdn.com/bphoto/G7stfO3GZIuThPsEkbBA8A/o.jpg
the-golden-roast-coffee-roasters-knoxville,The Golden Roast Coffee Roasters,73,,$,"Breakfast & Brunch,Bagels,Coffee Roasteries",35.9557024525673 -83.9320090684133,"825 Melrose Pl Knoxville, TN 37916 ",(865) 544-1004,https://s3-media2.fl.yelpcdn.com/bphoto/IzfGHPqm7MXEyydG78QyyA/o.jpg
mellow-mushroom-knoxville-knoxville,Mellow Mushroom - Knoxville,89,,$$,"Pizza,Bars,Sandwiches",35.95468026723744 -83.93802465090884,"2109 Cumberland Ave Knoxville, TN 37916 ",(865) 687-4766,https://s3-media3.fl.yelpcdn.com/bphoto/0g-6V0_jBt5Oz7rewXX52A/o.jpg
o-charleys-restaurant-and-bar-knoxville-2,O'Charley's Restaurant & Bar,42,,$$,"American (Traditional),Burgers,Southern",35.924956 -84.05052,"8077 Kingston Pike Knoxville, TN 37919 ",(865) 691-5885,https://s3-media1.fl.yelpcdn.com/bphoto/3X9zJmpFMMKK5PG5srjQ3Q/o.jpg
cool-beans-bar-and-grill-knoxville,Cool Beans Bar and Grill,31,,$,"American (Traditional),Sports Bars",35.9547081 -83.935173,"1817 Lake Ave Knoxville, TN 37916 ",(865) 522-6417,https://s3-media3.fl.yelpcdn.com/bphoto/FtuW0Jd8W7F4wLnyUVe-ww/o.jpg
mcalisters-deli-knoxville-2,McAlister's Deli,44,,$$,"Delis,Sandwiches,Salad",35.92580141717083 -84.03323392204581,"232 Morrell Rd Knoxville, TN 37919 ",(865) 769-5001,https://s3-media2.fl.yelpcdn.com/bphoto/Gtr27JjOCoR4_FE5lBAnNQ/o.jpg
buddys-bar-b-q-knoxville-6,Buddy's Bar-B Q,19,,$,Barbeque,35.933463599769034 -83.99868189065349,"5806 Kingston Pike Knoxville, TN 37919 ",(865) 588-0528,https://s3-media3.fl.yelpcdn.com/bphoto/t7gRCtmyEAdI6oMMpKEVfg/o.jpg
foxys-flats-and-fare-knoxville,Foxy's Flats and Fare,1,,,"American (New),Pubs",35.87545 -84.11485,"1100 Fox Rd Knoxville, TN 37922 ",(865) 413-0700,
hooters-knoxville,Hooters,56,,$$,"Sports Bars,American (Traditional),Chicken Wings",36.0104762724845 -83.9697221999947,"5005 Central Avenue Pike Knoxville, TN 37912 ",(865) 688-8066,https://s3-media3.fl.yelpcdn.com/bphoto/-T_luYRfEmOAlFp4PRhjPg/o.jpg
panera-bread-knoxville-2,Panera Bread,49,,$$,"Sandwiches,Salad,Soup",35.941629 -83.9858,"4855 Kingston Pike Knoxville, TN 37919 ",(865) 450-1002,https://s3-media3.fl.yelpcdn.com/bphoto/zE6QEvQlHWPrN7UDyyb-8Q/o.jpg
amigos-and-beer-mexican-grill-knoxville-3,Amigo's & Beer Mexican Grill,64,,$,"Mexican,Beer Bar",36.0304718017578 -83.8848419189453,"5020 Washington Pike Knoxville, TN 37917 ",(865) 444-1990,https://s3-media2.fl.yelpcdn.com/bphoto/QnfSEpG97bCALLarAVTdUA/o.jpg
firehouse-subs-knoxville-11,Firehouse Subs,17,,$,"Sandwiches,Fast Food,Delis",35.9730668760786 -83.9857485269401,"4419 Western Ave Ste 101 Knoxville, TN 37920 ",(865) 200-8681,https://s3-media2.fl.yelpcdn.com/bphoto/54PVNTDEDVO3JblInQ1qiw/o.jpg
famous-daves-bar-b-que-knoxville-2,Famous Dave's Bar-B-Que,121,,$$,"Barbeque,Comfort Food,American (Traditional)",35.916257 -84.089841,"208 Advantage Pl Knoxville, TN 37922 ",(865) 694-9990,https://s3-media1.fl.yelpcdn.com/bphoto/BFqhvl-j6NjV_I04RLoezw/o.jpg
first-watch-knoxville-6,First Watch,98,,$$,"Breakfast & Brunch,Cafes,American (Traditional)",36.0323702 -83.9299125,"5144 N Broadway St Knoxville, TN 37918 ",(865) 282-3208,https://s3-media3.fl.yelpcdn.com/bphoto/rgTG8OWy3pFdiOv6BDGmTQ/o.jpg
cook-out-knoxville-4,Cook Out,3,,,"Fast Food,Hot Dogs,Burgers",35.920783 -84.092911,"321 North Cedar Bluff Rd Knoxville, TN 37923 ",(866) 547-0011,https://s3-media2.fl.yelpcdn.com/bphoto/-F-z1c2JVeWW6tatFoTsQw/o.jpg
hooters-knoxville-2,Hooters,56,,$$,"American (Traditional),Sports Bars,Chicken Wings",35.924069 -84.049276,"8050 Kingston Pike Hwy Knoxville, TN 37919 ",(865) 694-4668,https://s3-media4.fl.yelpcdn.com/bphoto/sm8-nPh48YGMrMuUmY5xAg/o.jpg
the-chefs-table-by-all-ways-catering-knoxville,The Chefs Table By All-Ways Catering,13,,,"Caterers,American (New)",35.921658 -84.087296,"9111A Executive Park Dr Knoxville, TN 37923 ",(865) 806-3478,https://s3-media2.fl.yelpcdn.com/bphoto/t086iJjw1hm2eQFx-cuc2Q/o.jpg
cinnaholic-knoxville,Cinnaholic,92,,$,"Desserts,Bakeries,Vegan",35.8616741 -84.0671702,"9450 S Northshore Dr Ste 106 Knoxville, TN 37922 ",(865) 247-5515,https://s3-media1.fl.yelpcdn.com/bphoto/7uTwKnrzqWhXDtmSPPuIHA/o.jpg
hibachi-factory-knoxville-3,Hibachi Factory,44,,$,Japanese,35.955993 -83.934707,"1815 Cumberland Ave Knoxville, TN 37916 ",(865) 521-6555,https://s3-media1.fl.yelpcdn.com/bphoto/FP7g_U3ytsE-ySUCG4d2kw/o.jpg
beavers-dough-joe-knoxville,Beaver's Dough-Joe,50,,,"Donuts,Coffee & Tea,Cafes",35.9802652541227 -84.1050601378083,"7650 Oak Ridge Hwy Knoxville, TN 37931 ",(865) 253-7443,https://s3-media3.fl.yelpcdn.com/bphoto/zNJFbIvjd8A_Esiji5vzyg/o.jpg
el-ranchero-express-knoxville,El Ranchero Express,2,,,Mexican,36.01158537037117 -83.96919974170824,"104 Cedar Ln Knoxville, TN 37912 ",(865) 243-7907,https://s3-media4.fl.yelpcdn.com/bphoto/FRSgdJuoIvdbhjON6tg73w/o.jpg
mama-mia-cuisine-knoxville-2,Mama Mia Cuisine,115,,$$,Middle Eastern,35.9215778 -84.0877395,"9115-C Executive Park Dr Knoxville, TN 37923 ",(865) 691-9100,https://s3-media3.fl.yelpcdn.com/bphoto/6mkPWmKk-eCPJfTE9PFwWA/o.jpg
speedy-taco-knoxville,Speedy Taco,2,,,"Food Trucks,Mexican",36.0356 -83.93187,"5306 N Broadway St Knoxville, TN 37918 ",(865) 900-2016,https://s3-media1.fl.yelpcdn.com/bphoto/tB3NXNpq2ykRzFGKy1OkVQ/o.jpg
pauls-oasis-knoxville,Paul's Oasis,22,,$,"Sports Bars,Beer, Wine & Spirits,American (Traditional)",35.925103 -84.046929,"8021 Kingston Pike Knoxville, TN 37919 ",(865) 690-9388,https://s3-media3.fl.yelpcdn.com/bphoto/VAlwJe-5hkxCE2QQ3R7lSw/o.jpg
urban-bar-and-corner-cafe-knoxville,Urban Bar & Corner Cafe,52,,$,"Sports Bars,Salad,Sandwiches",35.9706116 -83.918808,"109 N Central St Knoxville, TN 37902 ",(865) 546-2800,https://s3-media1.fl.yelpcdn.com/bphoto/xwal8rCxq8eYNw0htdSjiQ/o.jpg
da-vincis-pizzeria-and-calzones-knoxville,Da Vinci's Pizzeria & Calzones,6,,$,Pizza,35.949340313673 -83.974272608757,"3337 Sutherland Ave Knoxville, TN 37919 ",(865) 766-5254,https://s3-media3.fl.yelpcdn.com/bphoto/xHxwpqAMtbshoOX6XOZM3A/o.jpg
tommy-trents-old-time-sports-saloon-knoxville,Tommy Trents Old Time Sports Saloon,14,,,"Sports Bars,American (Traditional),Chicken Wings",35.9659902893562 -83.9196526655199,"36 Market Square Knoxville, TN 37902 ",,https://s3-media2.fl.yelpcdn.com/bphoto/eld45C2t0t7eO-dvgFBUAQ/o.jpg
taqueria-la-herradura-express-knoxville-2,Taqueria La Herradura Express,2,,,Mexican,35.93174 -84.02548,"7063 Kingston Pike Knoxville, TN 37919 ",,https://s3-media4.fl.yelpcdn.com/bphoto/_fngKikjmg_H3Rq7GzKjsg/o.jpg
pelanchos-mexican-grill-knoxville,Pelanchos Mexican Grill,124,,$$,Mexican,35.91986 -84.05079,"1516 Downtown West Blvd Knoxville, TN 37919 ",(865) 694-9060,https://s3-media2.fl.yelpcdn.com/bphoto/2LIM0mZkOZwi737YozGJKw/o.jpg
senor-taco-knoxville,Senor Taco,117,,$,"Mexican,Seafood",36.00221 -83.92659,"3325 N Broadway St Knoxville, TN 37917 ",(865) 688-0306,https://s3-media3.fl.yelpcdn.com/bphoto/WUBm_Vtbm5B1LpKRhkAyAQ/o.jpg
kichi-asian-cuisine-and-sushi-knoxville-3,Kichi Asian Cuisine & Sushi ,22,,$,"Sushi Bars,Noodles",35.925301 -84.038281,"7600 Kingston Pike Ste 1328 Knoxville, TN 37919 ",(865) 693-3338,https://s3-media3.fl.yelpcdn.com/bphoto/jlY4iYOcLUc5Sls5aBJw1Q/o.jpg
red-lobster-knoxville-2,Red Lobster,67,,$$,"Seafood,American (Traditional)",35.92398912 -84.048616,"8040 Kingston Pike Knoxville, TN 37919 ",(865) 693-4651,https://s3-media4.fl.yelpcdn.com/bphoto/Ir5pEPAJpC8qr3fLTa6-WQ/o.jpg
o-chulos-grill-and-bar-knoxville-2,O Chulos Grill and Bar,53,,$,"Mexican,Bars,American (Traditional)",35.8639 -84.06457,"9411 S Northshore Dr Knoxville, TN 37922 ",(865) 500-7073,https://s3-media1.fl.yelpcdn.com/bphoto/E-UlANIoJtLxwQEXVVYDLw/o.jpg
zaxbys-knoxville-13,Zaxby's,25,,$,"Chicken Wings,Fast Food,Salad",35.93279086 -84.02097146,"6913 Kingston Pike Knoxville, TN 37919 ",(865) 474-1385,https://s3-media4.fl.yelpcdn.com/bphoto/Xrl_QGA4bPP1qwJRxNQqsA/o.jpg
simple-bites-gourmet-knoxville,Simple Bites Gourmet,3,,,"American (Traditional),Sandwiches",35.95561 -83.95266,"2250 Sutherland Ave Cherokee Mills Building Knoxville, TN 37919 ",(865) 337-5251,
mexico-lindo-knoxville-2,Mexico Lindo,68,,$,Mexican,35.92521 -84.093377,"462 N Cedar Bluff Rd Knoxville, TN 37923 ",(865) 692-9515,https://s3-media3.fl.yelpcdn.com/bphoto/DWVLsICDcoKuy-VSuFEcgQ/o.jpg
la-palma-de-oro-knoxville,La Palma De Oro,88,,$,Mexican,36.006241 -84.020377,"6631 Clinton Hwy Ste 105 Knoxville, TN 37912 ",(865) 938-8222,https://s3-media2.fl.yelpcdn.com/bphoto/XEBKU5ts0YFnhoeNsMrSxQ/o.jpg
hibachi-grill-and-supreme-buffet-knoxville,Hibachi Grill and Supreme Buffet,86,,$$,"Japanese,Buffets,Chinese",35.9079961 -84.10690882144898,"9645 Kingston Pike Knoxville, TN 37922 ",(865) 357-3555,https://s3-media2.fl.yelpcdn.com/bphoto/UImpIQQguB7CoUpeqz1N4g/o.jpg
nixons-deli-knoxville-5,Nixons Deli,13,,$,"Delis,Sandwiches",35.9418678283691 -84.0409622192383,"7419 Middlebrook Pike Ste 101 Knoxville, TN 37909 ",(865) 690-1208,https://s3-media4.fl.yelpcdn.com/bphoto/A5UaKhm-tu_dS66anpGbCg/o.jpg
archers-bbq-fountain-city-knoxville,Archers BBQ Fountain City,10,,,Barbeque,36.02804 -83.928097,"4885 N Broadway St Knoxville, TN 37918 ",(865) 357-1961,https://s3-media4.fl.yelpcdn.com/bphoto/j2zyr0uBVw7pD0ivF3T_OA/o.jpg
wok-and-roll-knoxville,Wok & Roll,24,,$,Chinese,35.991697 -83.8894041,"2828 E Magnolia Ave Knoxville, TN 37914 ",(865) 523-2128,https://s3-media4.fl.yelpcdn.com/bphoto/am8-uGZX8NQM9zb0KfCTGQ/o.jpg
powell-food-park-powell,Powell Food Park,1,,,Food Stands,36.03303 -84.02643,"1516 W Emory Rd Powell, TN 37849 ",(865) 416-0365,https://s3-media1.fl.yelpcdn.com/bphoto/dokwq7EDXeTQxkhdu4et-g/o.jpg
the-pizza-kitchen-knoxville-4,The Pizza Kitchen,25,,,"Pizza,Salad",35.897985 -84.128453,"10420 Kingston Pike Knoxville, TN 37922 ",(865) 577-9191,https://s3-media1.fl.yelpcdn.com/bphoto/6goiG1iFwUH9j2wfWR_ZkQ/o.jpg
donatos-pizza-knoxville,Donatos Pizza,14,,,"Pizza,Salad,Sandwiches",35.89360743223364 -84.0685733,"1012 Ebenezer Rd Knoxville, TN 37923 ",(865) 895-4444,https://s3-media3.fl.yelpcdn.com/bphoto/fWtx6XkgvR5QoMln6-U3lw/o.jpg
long-john-silvers-knoxville-2,Long John Silver's,6,,$,"Fast Food,Seafood",35.9721183776855 -83.9849853515625,"4416 Western Ave Knoxville, TN 37921 ",(865) 522-6637,https://s3-media2.fl.yelpcdn.com/bphoto/MHJ8AQfdfhMXbM_yfLaR7Q/o.jpg
pizza-inn-knoxville,Pizza Inn,57,,$,"Pizza,Italian,Buffets",36.00522 -83.9834,"5420 Clinton Hwy Knoxville, TN 37912 ",(865) 357-7499,https://s3-media3.fl.yelpcdn.com/bphoto/mK3BFt-7OT1yoZ2vtauXdA/o.jpg
lennys-grill-and-subs-knoxville,Lennys Grill & Subs,20,,$,Sandwiches,35.9407986 -83.9807379,"4622 Kingston Pike Knoxville, TN 37919 ",(865) 240-4437,https://s3-media2.fl.yelpcdn.com/bphoto/nu1q4lVtkF8iXRLGvOOAYg/o.jpg
mean-mamas-burgers-and-such-knoxville,Mean Mama's Burgers & Such,3,,,"Food Trucks,Burgers",35.86399 -84.10035,"10021 Bluegrass Rd Knoxville, TN 37922 ",(865) 684-5825,https://s3-media2.fl.yelpcdn.com/bphoto/E5ucLUjKjgUdxWOFu0a0Xw/o.jpg
mirage-knoxville-knoxville,Mirage  Knoxville,60,,$$,"Mediterranean,Hookah Bars,Egyptian",35.962941 -83.916572,"415 S Gay St Knoxville, TN 37902 ",(865) 200-8910,https://s3-media3.fl.yelpcdn.com/bphoto/wF5GMly8VZ6v4rbZO5juNw/o.jpg
time-out-deli-on-broadway-knoxville,Time Out Deli on Broadway,18,,$,"Delis,American (Traditional),Cheesesteaks",35.9913043386552 -83.9198023080826,"2012 N Broadway Knoxville, TN 37918 ",(865) 281-5944,https://s3-media3.fl.yelpcdn.com/bphoto/ZNmtOiAF3lQ7k4yI-CtvPQ/o.jpg
salsaritas-fresh-mexican-grill-knoxville,Salsarita's Fresh Mexican Grill,34,,$,Mexican,35.92699 -84.0433,"100 Jack Dance St Knoxville, TN 37919 ",(865) 690-0486,https://s3-media2.fl.yelpcdn.com/bphoto/331aJUbdBAC32gFAV91DrQ/o.jpg
jimmy-s-on-wheels-food-truck-knoxville,Jimmy’s On Wheels Food Truck,1,,,"Food Trucks,Burgers,Hot Dogs",35.9532561858381 -83.93353868973698,"Knoxville, TN 37916 ",(865) 335-2871,https://s3-media2.fl.yelpcdn.com/bphoto/JwU1ypHM21HSxVbcJNrsHw/o.jpg
mahoganys-restaurant-knoxville,Mahogany's Restaurant,9,,,American (Traditional),35.9671801 -83.9203657,"401 W Summit Hill Dr Knoxville, TN 37902 ",(865) 522-2600,https://s3-media1.fl.yelpcdn.com/bphoto/Bs0FhITluKHCXSIKow7a6g/o.jpg
arbys-knoxville-12,Arby's,17,,$,"Fast Food,Sandwiches",35.933 -84.01911,"6903 Kingston Pike Knoxville, TN 37919 ",(865) 584-3881,https://s3-media2.fl.yelpcdn.com/bphoto/AXE6J7b0nkUnS1OiTh7WAQ/o.jpg
wings-xpress-knoxville,Wings Xpress,49,,$,"American (Traditional),Pizza,Chicken Wings",36.00317 -83.98001,"5227 Clinton Hwy Knoxville, TN 37912 ",(865) 357-9464,https://s3-media2.fl.yelpcdn.com/bphoto/FO53f_pSgSQgdusxeeldaQ/o.jpg
the-original-freezo-knoxville,The Original Freezo,26,,$,"Ice Cream & Frozen Yogurt,Hot Dogs",35.9823684692383 -83.9307250976562,"1305 N Central St Knoxville, TN 37917 ",(865) 637-6500,https://s3-media3.fl.yelpcdn.com/bphoto/OF8GBoWgU_XBWrIvJAYf1w/o.jpg
red-lobster-knoxville,Red Lobster,44,,$$,"Seafood,American (Traditional)",36.009883 -83.974845,"305 Merchant Dr Knoxville, TN 37912 ",(865) 689-2410,https://s3-media2.fl.yelpcdn.com/bphoto/F56btcbnxFSzQ2fenqZlGQ/o.jpg
captain-jacks-knoxville,Captain Jacks,15,,,Fast Food,35.98879 -83.89239,"2701 E Magnolia Ave Knoxville, TN 37914 ",(865) 200-4625,https://s3-media1.fl.yelpcdn.com/bphoto/Wm5WasCx1O12Eya194YBeA/o.jpg
cracker-barrel-old-country-store-knoxville,Cracker Barrel Old Country Store,56,,$,"Southern,Breakfast & Brunch,American (Traditional)",36.0092 -83.96873,"5001 Central Ave Pike Knoxville, TN 37912 ",(865) 688-7396,https://s3-media2.fl.yelpcdn.com/bphoto/4uVMfo7ZLbppimP1LHikAQ/o.jpg
qdoba-mexican-eats-knoxville-2,QDOBA Mexican Eats,33,,$,"Mexican,Fast Food",35.9306304038279 -84.0313151478767,"7339 Kingston Pike Knoxville, TN 37919 ",(865) 588-3333,https://s3-media2.fl.yelpcdn.com/bphoto/pbhYarQRJdjX-bD-onnBPw/o.jpg
top-flight-bbq-powell,Top Flight BBQ,4,,,Barbeque,36.0194699 -84.0516454,"3535 W Emory Rd Powell, TN 37849 ",(865) 947-9107,https://s3-media3.fl.yelpcdn.com/bphoto/g3bu8TBylU6_RioePgP2jg/o.jpg
panda-garden-chinese-restaurant-knoxville,Panda Garden Chinese Restaurant,28,,$,"Chinese,Seafood,Soup",36.009054 -84.019866,"2423 Callahan Dr Knoxville, TN 37912 ",(865) 938-8922,https://s3-media1.fl.yelpcdn.com/bphoto/85q3l-vZpKPyFM2SDa-GKQ/o.jpg
chick-fil-a-knoxville-24,Chick-fil-A,29,,$,"Fast Food,Chicken Shop,Salad",35.9283126 -84.0350205,"7520 Kingston Pike Knoxville, TN 37919 ",(865) 588-0100,https://s3-media1.fl.yelpcdn.com/bphoto/DGt41HzDCJB_Vxgp7k-Fgg/o.jpg
ruby-tuesday-powell,Ruby Tuesday,55,,$$,"American (Traditional),Burgers,Salad",36.0500106811523 -83.9947814941406,"508 East Emory Road Powell, TN 37849 ",(865) 938-9102,https://s3-media1.fl.yelpcdn.com/bphoto/c-1Xjhy1q5Y-nu8VVqHPCg/o.jpg
newks-eatery-knoxville-2,Newk's Eatery,53,,$,"Sandwiches,Salad,Pizza",35.912241 -84.0900051,"9261 Kingston Pike Knoxville, TN 37922 ",(865) 692-5301,https://s3-media4.fl.yelpcdn.com/bphoto/85Lu38l4nTXkTe92Vvdi2w/o.jpg
subway-knoxville-61,Subway,2,,$,Sandwiches,35.9385621576269 -83.9895532126372,"5201 Kingston Pike Ste 5 Knoxville, TN 37919 ",(865) 584-0133,https://s3-media3.fl.yelpcdn.com/bphoto/ytMnhDqaPjtWOLJqhrHDxg/o.jpg
blossom-bowls-knoxville-3,Blossom Bowls,46,,$$,"Juice Bars & Smoothies,Vegan,Cafes",35.985936 -83.921402,"1324 N Broadway St Knoxville, TN 37917 ",(865) 333-5524,https://s3-media2.fl.yelpcdn.com/bphoto/NCwPCZc3Daixdlx1k2VZ3A/o.jpg
buddys-bar-b-q-knoxville-7,Buddy's Bar-B-Q,43,,$,Barbeque,35.92258 -84.05931,"8402 Kingston Pike Knoxville, TN 37919 ",(865) 691-0088,https://s3-media1.fl.yelpcdn.com/bphoto/HUj6eWiVDUgdvNj13-rOWg/o.jpg
bojangles-knoxville,Bojangles,6,,$,"Salad,Sandwiches",35.9508476257324 -84.0135879516602,"5916 Middlebrook Pike Knoxville, TN 37909 ",(865) 212-0059,https://s3-media2.fl.yelpcdn.com/bphoto/VAkrPiPJQKUBDbyEirMeZA/o.jpg
cook-out-knoxville,Cook Out,72,,$,"Fast Food,Burgers,American (Traditional)",35.9544 -83.93887,"2135 Cumberland Ave Knoxville, TN 37916 ",,https://s3-media1.fl.yelpcdn.com/bphoto/eq4TNZSzNDHaN2mmRRAhdg/o.jpg
pizza-hoss-knoxville,Pizza Hoss,33,,,"Desserts,Salad",35.9801978710634 -84.1056716814637,"7664 Oak Ridge Hwy Knoxville, TN 37931 ",(865) 851-8504,https://s3-media4.fl.yelpcdn.com/bphoto/TaNOexICpfoxLjnja2z0dA/o.jpg
panda-express-knoxville-7,Panda Express,37,,$,"Chinese,Fast Food",36.026586 -83.927769,"4833 N Broadway St. Knoxville, TN 37918 ",(865) 687-3688,https://s3-media3.fl.yelpcdn.com/bphoto/-GTTeZxn3DV6HH-ZGLShLQ/o.jpg
calhouns-knoxville,Calhoun's,119,,$$,"Barbeque,American (Traditional)",35.90334 -84.11618,"10020 Kingston Pike Knoxville, TN 37922 ",(865) 673-3444,https://s3-media4.fl.yelpcdn.com/bphoto/ph9dmNVQynrIMu4FQVDFAA/o.jpg
scooter-s-coffee-knoxville-2,Scooter’s Coffee,21,,,"Coffee & Tea,Juice Bars & Smoothies,Sandwiches",35.89658 -84.13168,"10512 Kingston Pike Ste 2 Knoxville, TN 37922 ",,https://s3-media2.fl.yelpcdn.com/bphoto/vwUNRbB9x54Z6KVu3XCXDA/o.jpg
wingstop-knoxville-3,Wingstop,10,,,Chicken Wings,36.00598 -84.02047,"6631 Clinton Hwy Knoxville, TN 37912 ",(865) 381-3300,https://s3-media1.fl.yelpcdn.com/bphoto/02P7MI6OgYpD64YV_-XnRA/o.jpg
gondolier-italian-restaurant-and-pizza-knox,Gondolier Italian Restaurant and Pizza,55,,$$,Italian,35.9406674 -84.0947363,"1063 North Cedar Bluff Rd Knox, TN 37923 ",(865) 693-0999,https://s3-media4.fl.yelpcdn.com/bphoto/WGBFZQwGIvrvGLP4QSUpog/o.jpg
taco-bell-knoxville-10,Taco Bell,25,,$,"Mexican,Fast Food",35.972543 -83.986198,"4413 Western Ave Knoxville, TN 37921 ",(865) 637-7231,https://s3-media2.fl.yelpcdn.com/bphoto/DJKxqUwqxUaeR_Xkxu1CDw/o.jpg
koko-japanese-grill-and-sushi-bar-knoxville,Koko Japanese Grill & Sushi Bar,67,,$$,"Japanese,Sushi Bars",35.9164074423579 -84.0843347324113,"8883 Town Country Cir Knoxville, TN 37923 ",(865) 692-8163,https://s3-media2.fl.yelpcdn.com/bphoto/CvTDPm1Pj8fC2Olicqr3WA/o.jpg
big-os-famous-bbq-knoxville,Big O's Famous BBQ,10,,,"Food Trucks,Barbeque",35.9535839009499 -83.8940313085914,"6247 Royal River Dr Knoxville, TN 37914 ",(865) 679-6855,https://s3-media2.fl.yelpcdn.com/bphoto/QFvzGUkYm_Ecq4J5IZY4rQ/o.jpg
mcalisters-deli-knoxville-3,McAlister's Deli,26,,$,"Delis,Sandwiches,Salad",36.003704928186735 -84.0206620329784,"2758 Schaad Rd Knoxville, TN 37921 ",(865) 938-4300,https://s3-media3.fl.yelpcdn.com/bphoto/fM0RYjlDd1fSc5Pfzjm6HQ/o.jpg
dq-grill-and-chill-restaurant-knoxville-2,DQ Grill & Chill Restaurant,6,,,"Ice Cream & Frozen Yogurt,Fast Food,Burgers",35.93112580040348 -84.0275947314706,"7201 Kingston Pike Knoxville, TN 37919 ",(865) 999-5960,https://s3-media2.fl.yelpcdn.com/bphoto/yNewQ5Sa5r4t2AiqQy1XZA/o.jpg
tokyo-hibachi-and-sushi-knoxville,Tokyo Hibachi & Sushi,35,,$,"Sushi Bars,Japanese",35.8626165 -84.0655304,"9420 S Northshore Dr Knoxville, TN 37922 ",(865) 357-7281,https://s3-media3.fl.yelpcdn.com/bphoto/VnxZKi2oSweVDTpSvAavcA/o.jpg
jimmy-johns-knoxville-4,Jimmy John's,20,,$,"Sandwiches,Delis,Fast Food",35.9334419792325 -84.0152666865082,"6718 Papermill Dr Knoxville, TN 37919 ",(865) 558-5808,https://s3-media1.fl.yelpcdn.com/bphoto/euZI2tZf51KEZ7RlN4Sh4g/o.jpg
papa-johns-pizza-knoxville,Papa Johns Pizza,21,,$,"Pizza,Chicken Wings,Fast Food",35.9312057495117 -84.0242691040039,"7036 Kingston Pike Knoxville, TN 37919 ",(865) 584-7272,https://s3-media1.fl.yelpcdn.com/bphoto/-1fQIZmqfSBl0IQcXE8DQw/o.jpg
mcdonalds-knoxville-20,McDonald's,13,,$,"Fast Food,Burgers,Coffee & Tea",35.93134 -84.02342,"7030 Kingston Pike Knoxville, TN 37919 ",(865) 584-2536,https://s3-media3.fl.yelpcdn.com/bphoto/t1Adns-WD__ogglUSAGyGQ/o.jpg
panda-express-knoxville-10,Panda Express,10,,,"Chinese,Fast Food",36.0089107 -84.0198762,"2461 Callahan Dr Knoxville, TN 37912 ",(865) 500-3276,https://s3-media1.fl.yelpcdn.com/bphoto/R0159qePhpFa-MyFWoc0FQ/o.jpg
the-chefs-table-knoxville,The Chefs Table,1,,,"Breakfast & Brunch,American (New),Tapas/Small Plates",35.92153223088706 -84.08712320029736,"9111A Executive Park Dr Knoxville, TN 37923 ",(865) 806-3478,
chipotle-mexican-grill-knoxville-4,Chipotle Mexican Grill,16,,$,"Mexican,Fast Food",35.925484454145106 -84.0379772960591,"7600 Kingston Pike Ste 1348A Knoxville, TN 37919 ",(865) 407-2008,https://s3-media3.fl.yelpcdn.com/bphoto/lhtm6LovU_BDS_zLuSC35w/o.jpg
salsaritas-fresh-mexican-grill-knoxville-4,Salsarita's Fresh Mexican Grill,12,,$,Mexican,36.006358 -84.021955,"6645 Clinton Hwy Knoxville, TN 37912 ",(865) 859-9417,https://s3-media3.fl.yelpcdn.com/bphoto/QgUl29VSCQW9dS4v6RlGYA/o.jpg
kfc-knoxville-14,KFC,6,,,"Fast Food,Chicken Shop,Chicken Wings",35.9305936 -84.0262635,"7122 Kingston Pike Knoxville, TN 37919 ",(865) 409-0753,https://s3-media3.fl.yelpcdn.com/bphoto/3tg5tPCqRgFLmxm2kXmdBg/o.jpg
bella-roma-pizza-knoxville,Bella Roma Pizza,60,,$,Italian,35.9790114 -84.1165928,"7817 Oak Ridge Hwy Knoxville, TN 37931 ",(865) 692-4224,https://s3-media2.fl.yelpcdn.com/bphoto/Y3DbqOmUTtwVD2273MLhwA/o.jpg
