Restaurant ID,Author Name,Author City,Review Date,Review Rating,Review Content
stock-and-barrel-knoxville,Josh R.,"Dallas, TX",7/6/2021,5.0,"We were passing through Knoxville, and this was the top rated restaurant. It did not disappoint!!! We started with the fried pickles which were amazing. I ordered The Ring of Fire Burger. It was delicious and so were the fries! The staff was friendly. They have indoor and outdoor seating. I recommend this place!"
stock-and-barrel-knoxville,Cassie L.,"Indianapolis, IN",4/14/2022,5.0,"Stock and Barrel has been my favorite burger place for several years! They don't take reservations, but the wait is always worth it. The bar is seat yourself, so definitely check there for open spots. A huge bar selection is available too. Several different burger options to choose from and even a chicken sandwich and black bean option. Burgers come with fries, onion rings, or a mix. Closest parking is Market Square garage."
stock-and-barrel-knoxville,Angie W.,"Knoxville, TN",6/26/2021,4.0,Showed up 7ish on a Friday night. About a two hour wait so we walked around. Stopped on an hour later and there was space at the bar so we lucked out. Bar service was a bit sloppy but they were nice. Got our drinks but no one came back to take food order. Finally got someone's eye and got appetizers in but when they came no silverware and no plates. Asked twice for water. They were busy but wasn't crazy. Food was overall good. Fried green tomatoes with goat cheese and balsamic was great. I got the salmon burger which was hard to eat as you couldn't pick up and keep it all together. Onion rings were cold but ate them as figured kitchen was busy. Partner had the burger which they said was good but also disappointed in the rings. Nice whiskey selection. Reasonable prices. Might give it another go on at a less busy time.
stock-and-barrel-knoxville,Gonzo P.,"Apollo Beach, FL",1/15/2022,4.0,"Wow!!!!!Recommended by a work client that knew I was not big on burgers but thirsty A.F. for liquor.I took the crew and had an amazing time.The staff really made us all feel welcome and at home as did the rustic downtown atmosphere. Clean, friendly, artsy, accommodating and intimate.Americana at its best!The delicious mushroom appetizers could have been a meal in itself although not so much with the crab dip.You want a burger? Well burgers all they gots!Feeling experimental I went for the Bison burger. Sautéed mushrooms, crispy onions and some kind of sauce. Holey smokes!!!!Makes my mouth water a week later, still in bed writing this review!!!!!!!It's a full bar, burger joint on steroids. With over 20 something burgers including veggie and bean burgers. Next time ill try the ""Big Nasty""There's a burger for every picky eater.Bring your appetite."
stock-and-barrel-knoxville,Andrew C.,"St. Charles, MO",8/12/2022,2.0,Hire competent bartenders. I came here specifically for an old fashioned. Served me one without a cherry. So much for southern hospitality.
stock-and-barrel-knoxville,Robert F.,"Gray, TN",5/1/2022,4.0,I aways hit this place up when I'm in town.  Super chill with a great bourbon list.  Burgers are great and the staff is friendly.  If you like bourbon and burgers hit this place up
stock-and-barrel-knoxville,Fritz F.,"TN, TN",4/18/2022,1.0,"The bourbon list is phenomenal. The burgers are great. I recommend the Billy thus far.  I was a bit put off when a lady brought her dog that was not a service animal into the restaurant. I spoke with the manager that just so happened to pet and show the dog off to the bartender working that night. She did not do her job. I was reluctant to still pay for all of my food given my experience was totally ruined by someone's pure entitlement of ""I take my toy dog anywhere I want."" The dog was not on a leash, being carried and not identified with a vest but had a very cute Easter fit on. Clearly, not a working service animal yet they took advantage of the ""can't ask""' rule. Management failed horribly."
stock-and-barrel-knoxville,Beth M.,"Greensboro, NC",5/12/2021,3.0,"Honestly, it is just okay; we should have tried the sister restaurant, Chivo Taqueria, instead. We waited an hour for an outdoor table on a beautiful Friday evening, and the wait was no problem at all (and it was graduation weekend!); service was fast, but food was mediocre. The Opa! appetizer was memorable - really liked the honey drizzle, but the menu says feta cheese and it definitely was not feta...had to be halloumi. I don't discriminate amongst cheese, so I was happy with whatever it was, but it was not feta so don't be fooled. The Elvis burger was way too sweet (too much peanut butter and thankfully the bananas were not deep fried, but overall too sweet). Maybe I just ordered poorly, which is very possible!"
stock-and-barrel-knoxville,Macy D.,"TN, TN",11/21/2021,4.0,"We went to Stock & Barrel recently for dinner downtown. We know they are known for their burgers, and after waiting on the waitlist for an hour, we were so hungry and ready for some food! We got the crab dip as an appetizer, which was just okay. The pita crackers they were served with tasted warm and fresh, but the dip itself was so runny it was almost more like a soup. The flavor was good though! I got a wedge salad (needed something light after beer hopping downtown), and it was very good! My boyfriend got the spicy mac and cheese special burger which he really enjoyed. We upgraded his side from regular fries to duck fat fries, but unfortunately our waitress forgot to put the order in, so they didn't arrive until we were almost done with our meal. We also each got drinks. They have a very extensive whiskey menu, but I had been drinking wine & beer all day so steered clear of the whiskies. I started with the rosé (there was only one on the menu)...I do not recommend. Syrupy sweet and tasted like a cherry moscato of sorts. I switched to Prosecco after that which was much more enjoyable. My boyfriend got the featured old fashioned (maple pecan) and then a regular old fashioned, and he liked both of his drinks. I would recommend the burgers for sure and would likely order one next time I go, and the duck fat fries were amazing. I think we likely caught an off night for the servers/kitchen, but would love to go back for more fries and to try one of the many burgers!"
stock-and-barrel-knoxville,Jonathan B.,"Vista East, Orlando, FL",3/18/2022,4.0,"Visited this restaurant as a dinner stop on our way to Georgia off of a yelp suggestion. For a burger place, not bad. Burgers were good but for the price I would say average is a more accurate of an assessment. While not too impressed with the burgers, was very impressed with the quality of service we received. From the front of house, to our waitress, and servers we were treated kindly and with appreciation. If I come back through Knoxville I would try a few other restaurants within the square first, but definitely enjoyed our experience. P.S. If you go and the weather is nice would definitely suggest sitting outside, very lively town square to look out on while you eat."
stock-and-barrel-knoxville,Jodi M.,"Portage, MI",4/9/2022,2.0,"I had eaten here once before and it was good enough to return. But this time it was bad! My husband ordered the Greek burger and I had the "" Mercian"". I ordered it medium/ med rare. It took awhile to get, and it took awhile to get someone to a knowledge that we were there in the first place . The burger bun was dry and crusty and my burger was WELL done , not a single drop of juice. The fries were old like they were the bottom of the batch and far from warm. The whole experience was a let down ! The search for a good burger continues"
